Open,High,Low,Close,Volume
98744.37,98779.7,98400.0,98400.0,1348.81631
98400.01,98459.56,97533.0,97708.85,4007.9947
97708.85,98051.29,97336.06,97900.79,2022.77114
97900.79,98067.66,97636.36,97839.99,834.76174
97839.99,97840.0,97362.0,97504.0,621.25669
97504.0,97712.63,97136.0,97703.52,1046.09877
97703.53,98015.82,97544.06,97962.8,649.84625
97962.81,98015.82,97508.83,97631.99,497.13727
97632.0,97727.28,97402.87,97672.4,483.84156
97672.4,97998.95,97620.74,97919.5,960.14844
97919.51,98400.0,97919.5,98182.4,1230.90504
98182.4,98564.0,98182.4,98390.66,1140.53119
98390.66,98428.0,98105.01,98200.1,657.99671
98200.1,98260.0,97872.2,98169.21,585.35013
98169.22,98269.99,97915.0,98264.44,737.36062
98264.44,98412.14,98028.17,98360.02,1129.96793
98360.03,98431.06,98168.62,98431.05,1130.67147
98431.05,98472.98,97945.0,98067.75,923.59984
98067.75,98195.75,97816.23,97936.47,700.5016
97936.47,97974.12,97435.89,97668.85,709.65699
97668.85,97732.01,97239.29,97280.03,1273.16329
97280.04,97430.02,96403.78,96899.99,3199.08852
96899.99,97606.52,96726.0,97214.93,1641.95321
97214.93,97214.94,96577.52,97029.95,1898.27855
97029.96,97091.31,95900.01,95901.51,2642.99893
95901.52,96747.98,95734.77,96404.0,2310.89572
96403.99,96414.64,95747.57,95902.83,1649.22729
95902.83,96563.87,95832.36,96537.56,866.98322
96537.56,96537.57,96120.92,96320.02,835.76337
96320.01,96844.46,96195.47,96826.49,717.921
96826.48,96997.32,96591.17,96974.89,785.67851
96974.89,98000.0,96974.89,97999.99,1499.70626
97999.99,98369.46,97531.0,97900.04,1972.63055
97900.05,98050.0,97518.28,97714.28,1038.8986
97714.28,97840.0,96888.0,97205.23,1363.33777
97205.22,97714.28,97202.53,97368.63,772.57817
97368.62,97898.81,97339.16,97898.8,663.44882
97898.81,98050.0,97491.66,97800.0,1108.54922
97799.99,98239.43,97776.39,98082.69,1422.10023
98082.69,98376.99,98037.0,98082.86,1317.07606
98082.87,98271.63,97735.29,98047.34,1382.99014
98047.34,98292.0,97850.0,98217.77,1115.52291
98217.77,98871.8,98205.0,98492.96,2043.34112
98492.95,98680.94,98203.41,98319.34,1139.98678
98319.35,98553.9,98031.11,98188.09,896.88048
98188.09,98313.08,97850.0,97900.0,942.82165
97900.01,97929.7,97222.22,97468.3,2003.87762
97468.29,97640.0,95340.0,95385.49,4321.63813
95385.5,96488.95,94525.0,96000.56,7077.15091
96000.57,96500.0,95686.43,95912.0,2500.76428
95912.0,95912.0,94850.0,95238.09,3012.8303
95238.1,95908.59,94856.67,95139.99,1976.549
95140.0,95288.0,94400.0,94669.48,2792.9965
94669.49,95300.0,94498.35,94955.89,1921.88304
94955.89,95166.65,93564.0,93747.8,2977.66837
93747.81,94414.17,92600.19,94404.49,4141.71114
94404.49,94405.93,92820.0,93010.01,2912.84972
93010.01,94356.0,92727.9,93836.5,2627.24565
93836.58,94857.15,93819.87,94857.15,1464.80746
94857.15,94923.69,94408.76,94587.98,1117.26552
94587.99,94700.12,94234.59,94464.0,1036.34148
94464.0,94536.79,94048.49,94309.52,1033.57893
94309.52,94676.0,94188.23,94647.96,938.12181
94647.96,94973.37,94450.0,94495.96,864.96111
94495.96,94510.48,93500.08,93785.71,1885.36431
93785.72,93785.72,92326.31,93142.85,4451.53471
93142.85,93732.0,93064.0,93519.62,2198.13475
93519.61,93750.0,92272.72,92327.99,2566.71282
92327.99,92686.44,91466.52,92356.85,4376.5536
92356.84,92670.0,91784.86,92164.21,3215.96285
92164.21,92920.0,91914.61,92168.84,2731.84235
92168.84,93546.2,91739.7,93274.15,4131.32937
93274.14,93559.0,92316.71,92813.0,3099.99558
92812.99,94685.6,92692.0,94029.43,3367.10928
94029.42,94044.0,93425.16,93547.99,1825.51046
93547.99,93632.0,92000.0,92119.99,2396.58272
92120.0,92670.28,91554.11,91683.89,3039.3668
91683.9,92040.0,90791.1,91036.01,4496.09161
91036.0,91919.83,90850.45,91700.08,1927.03485
91700.09,92364.0,91543.86,91811.14,1753.92386
91811.14,92068.0,91588.0,91965.16,1313.3595
91965.16,92428.58,91792.14,91939.33,1258.85709
91939.33,92813.92,91824.34,92753.86,1552.30509
92753.86,93037.38,92304.8,92943.34,1337.36368
92943.34,92946.1,92521.73,92588.0,1407.05432
92588.0,93211.2,92500.0,92568.0,1553.5552
92568.0,92815.23,92361.66,92768.01,886.15723
92768.01,93393.19,92768.01,93068.16,1418.27916
93068.15,93648.0,93024.0,93597.16,982.28053
93597.16,93609.93,93236.01,93433.21,1196.09475
93433.2,93492.98,93109.12,93403.5,849.82941
93403.49,93885.6,93353.82,93821.35,1020.37533
93821.35,93823.34,93316.87,93367.99,927.7124
93367.99,93500.0,92847.84,93499.99,1362.34844
93499.99,94264.0,93416.0,94264.0,1732.88941
94264.0,94885.0,94106.74,94833.41,2687.6878
94833.42,95850.0,94316.0,95556.01,4085.67328
95556.0,96333.1,95184.79,95689.19,3735.98049
95689.18,96300.0,95300.9,96247.24,2172.15499
96247.24,96539.33,96004.0,96119.51,2183.10482
96119.51,96631.68,95893.13,96627.99,1434.64526
96627.99,97208.21,96312.01,96482.75,2769.17906
96482.96,96595.0,96052.39,96267.86,1587.26456
96267.87,96520.0,96035.0,96047.47,1228.85624
96047.47,96183.01,95731.72,95863.11,1783.7788
95863.11,96564.0,95722.22,96552.01,1430.3734
96552.0,96552.52,96084.0,96273.95,1230.16331
96273.94,96439.69,95624.01,95699.79,1574.70118
95699.79,95789.33,94822.54,95471.43,2040.46488
95471.44,95840.65,95338.08,95742.72,1348.18004
95742.73,95922.39,95350.22,95443.43,1214.96792
95443.44,95692.0,95063.15,95479.07,1427.2001
95479.07,95757.08,95218.01,95299.66,1024.65086
95299.66,95615.45,95090.0,95456.01,929.59955
95456.02,95507.62,94940.1,94976.0,872.54696
94976.0,95149.61,94640.0,94958.74,1675.94679
94958.74,95780.0,94760.84,95452.01,1273.9326
95452.0,95688.68,95204.0,95484.01,928.57105
95484.01,95777.76,95025.13,95711.25,1160.45403
95711.24,96221.8,95359.18,95376.04,1807.71904
95376.03,95508.94,94900.0,95007.14,1651.5439
95007.15,95308.0,94817.0,94972.0,1029.9759
94972.0,95240.0,94821.77,94864.31,1122.5994
94864.32,95329.58,94854.16,95290.21,811.99521
95290.21,95435.68,95024.0,95119.48,714.2557
95119.48,95131.53,94698.0,94820.01,810.83116
94820.0,95164.0,94809.52,95099.99,1023.53283
95100.0,95651.82,95008.22,95651.79,907.44782
95651.78,96023.48,95530.24,95643.98,802.88994
95643.99,95825.4,95364.99,95476.01,643.65307
95476.0,95970.56,95407.2,95920.0,542.26396
95920.01,96859.0,95903.93,96739.98,1265.34857
96739.99,96812.24,96436.51,96590.36,757.51091
96590.35,96630.09,96236.99,96263.83,589.10252
96263.84,96540.71,96153.85,96153.86,515.37368
96153.86,96358.0,95997.85,96266.19,626.0859
96266.18,96416.34,95600.03,95625.05,1186.42089
95625.05,95998.76,95616.0,95979.99,751.73481
95980.0,96482.61,95870.71,96355.39,851.51172
96355.39,96849.0,96293.61,96844.01,1116.53171
96844.0,97358.21,96548.0,97237.91,1444.65653
97237.91,97500.0,96876.82,96929.07,1711.23986
96929.07,97259.27,96768.0,97223.36,733.98329
97223.35,98052.0,96916.66,98002.01,2591.48375
98002.01,98619.99,97685.46,98019.47,3820.86943
98019.46,98440.0,97700.0,97779.99,1997.13465
97779.99,97810.0,96952.0,96968.29,2113.02564
96968.28,97359.36,96853.82,97175.99,998.21089
97175.99,97481.77,96879.53,97329.73,884.98604
97329.73,97624.62,97200.0,97307.98,724.47274
97307.98,97428.0,96981.01,97386.07,502.29134
97386.07,97477.01,97232.0,97292.69,438.30227
97292.69,97486.27,97111.47,97460.0,895.58814
97460.0,97463.95,96946.06,96968.06,713.9522
96968.06,96968.07,96425.21,96425.22,972.92368
96425.22,96703.68,96309.85,96609.21,724.10767
96609.2,96708.44,96394.56,96640.02,641.59085
96640.02,96730.66,96532.7,96680.18,376.4036
96680.18,97183.51,96680.17,97102.32,636.4923
97102.33,97234.02,96602.0,96639.66,1571.94959
96639.67,96920.0,96550.25,96783.38,812.54565
96783.38,96968.78,96699.97,96953.49,571.60043
96953.48,96953.49,96617.05,96779.98,509.04419
96779.98,96802.79,96121.0,96137.48,837.68484
96137.48,96444.0,96092.01,96267.99,527.28592
96267.99,96563.98,96242.14,96553.23,419.01373
96553.23,96682.54,96404.0,96405.34,617.9687
96405.34,96720.0,96308.0,96462.64,561.32076
96462.65,96732.15,96403.2,96645.41,462.12069
96645.42,96960.0,96531.35,96871.31,724.01283
96871.31,96964.0,96777.77,96780.38,414.54363
96780.38,97010.0,96764.5,96966.37,364.99285
96966.37,97062.5,96876.51,97019.68,319.04171
97019.69,97040.0,96824.78,96967.99,363.64404
96967.99,96977.69,96772.35,96792.02,307.83913
96792.03,96831.84,96344.0,96466.11,643.55467
96466.11,96592.0,96320.99,96407.99,410.1994
96407.99,96672.49,96260.0,96340.6,532.95388
96340.61,96516.0,96044.21,96106.62,756.83521
96106.62,96518.88,95693.88,95776.22,1892.57481
95776.22,96441.72,95770.03,96336.75,439.67101
96336.76,96515.52,96195.99,96515.52,425.10396
96515.51,96515.51,96284.51,96308.83,342.77205
96308.82,96483.98,96284.52,96327.66,284.94834
96327.65,96490.62,96299.1,96472.97,232.07707
96472.97,97179.04,96424.99,97048.01,1566.85489
97048.0,97098.53,96853.82,97030.15,447.52809
97030.15,97036.0,96535.87,96811.99,372.85396
96811.99,97140.0,96811.99,97108.89,416.13015
97108.89,97130.56,96774.48,96774.49,619.3967
96774.48,97388.78,96660.88,97071.93,1269.18144
97071.93,97332.88,96968.25,97289.78,723.39318
97289.77,97311.95,96960.51,97028.02,648.10982
97028.02,97333.0,97000.0,97187.98,1175.84041
97187.98,97299.98,97035.02,97299.97,499.07351
97299.97,97523.41,97095.23,97118.69,690.43406
97118.69,97306.59,96958.48,97178.73,602.77541
97178.73,97200.0,96800.01,97099.99,608.28813
97099.99,97780.0,97052.16,97767.62,672.45318
97767.61,97836.0,97384.0,97562.56,769.6421
97562.56,97771.04,97170.5,97185.18,949.71316
97185.17,97613.08,97068.84,97436.75,1101.06797
97436.75,98130.0,97405.26,97964.93,1944.92206
97964.93,98050.0,97445.87,97644.76,911.50431
97644.75,97662.6,96350.0,96483.75,1435.45466
96483.75,96841.27,96077.0,96708.0,2113.72725
96708.0,96924.0,96349.01,96359.99,704.32952
96359.99,96434.02,96141.43,96279.99,774.11264
96279.99,96465.38,95749.97,95999.99,1786.28249
95999.99,96112.0,94872.0,95053.66,2561.69785
95053.66,95546.21,94967.32,95493.18,1323.54796
95492.81,95496.75,94820.41,94972.01,1297.52641
94972.01,95332.8,94868.33,95128.68,1117.08285
95128.67,95407.64,94766.0,94972.02,1125.17789
94972.03,95822.61,94837.77,95679.99,1636.29258
95679.99,96814.73,95501.0,96321.27,2094.23553
96321.27,97214.77,95701.53,97048.0,3441.97446
97048.01,97356.69,96000.0,96167.46,2585.99366
96167.45,96573.0,94395.0,94604.03,3311.66979
94604.03,95839.44,94488.0,95646.14,1728.47693
95646.13,95856.4,95157.12,95816.0,1170.85264
95816.01,96327.87,95451.33,95666.66,1146.95152
95666.66,95754.64,95345.05,95406.88,775.05733
95406.88,95529.34,95112.01,95372.0,824.11254
95372.0,95869.28,95328.0,95840.62,1046.61897
95840.61,96105.26,95680.0,95804.03,1319.66771
95804.04,95920.64,95454.54,95524.08,758.47935
95524.08,96305.52,95400.0,96035.49,1027.42213
96035.48,96210.42,95916.02,96079.36,565.82005
96079.36,96220.0,95900.0,95920.64,580.79822
95920.64,96168.0,95848.36,96155.18,572.94235
96155.17,96238.1,95522.44,95632.22,1057.77004
95632.22,95721.95,95277.35,95550.0,1298.94713
95550.0,95662.94,95305.95,95528.0,816.04704
95528.0,95539.69,95158.0,95256.01,767.73327
95256.0,95482.63,94641.93,94697.9,1328.4358
94697.9,95033.99,94595.38,94988.01,1144.2728
94988.0,95005.67,94679.51,94813.58,959.39741
94813.59,94871.23,93670.0,93715.98,3416.9354
93715.98,95448.97,93578.17,95235.25,5054.59198
95235.25,96250.0,95100.36,95682.54,4112.1537
95682.54,96169.99,94860.0,95112.0,2102.60918
95112.0,95900.0,94882.83,95828.0,1569.70182
95828.01,95828.01,95270.2,95481.15,1039.5062
95481.15,95500.0,94939.77,95428.6,1225.15604
95428.61,95680.0,95272.5,95615.06,1517.38179
95615.06,96100.0,95545.82,96000.0,1544.87685
96000.01,96140.01,95644.44,96117.76,1005.4043
96117.76,96124.28,95811.31,95849.69,1041.27227
95849.69,96027.35,95572.18,95746.42,1163.38095
95746.41,96614.16,95449.98,96216.0,1710.49995
96216.0,96223.34,95224.17,95788.0,1285.027
95788.01,95896.0,95548.75,95770.32,629.40058
95770.32,96050.1,95717.54,96024.8,676.25556
96024.8,96480.23,96016.68,96480.22,743.85498
96480.22,96714.41,96279.8,96539.68,1201.55961
96539.69,96702.79,96404.54,96588.81,985.76728
96588.81,96810.12,96524.4,96687.53,965.59916
96687.53,96950.0,96661.53,96815.78,1046.92043
96815.78,96836.1,96430.0,96512.0,875.0514
96511.99,96512.0,96172.0,96190.41,892.53931
96190.41,96277.71,95684.67,95967.98,1153.84025
95967.98,96011.61,95352.41,95665.51,1444.6641
95665.51,96560.0,95456.37,95822.99,2471.04588
95822.99,96386.2,95411.47,95742.81,2889.64076
95742.8,95820.0,94587.83,94847.81,3483.10085
94847.81,95571.63,94685.51,95546.62,1754.08338
95546.63,96225.48,95451.0,96111.01,1649.7421
96111.01,97232.01,96043.65,97209.64,2580.08489
97209.64,99000.0,97128.52,98747.97,7370.81853
98747.96,98900.0,97416.59,97691.11,3022.15927
97691.11,98598.0,97544.0,98174.61,1637.42365
98174.6,99000.0,98164.01,98587.32,2218.07741
98587.32,98799.0,98212.53,98296.01,1885.73231
98296.01,98648.47,97888.89,98179.14,2159.70606
98179.14,101616.22,98138.23,101248.19,13614.299579
101248.19,104088.0,101248.19,102964.0,12251.751483
102964.0,103544.71,102484.0,103339.96,4204.10271
103339.96,103455.13,101706.35,102450.01,3818.61708
102450.01,102662.46,101421.59,101904.02,3820.02291
101904.02,102560.76,101324.16,102236.1,3087.83057
102236.1,102899.99,102236.1,102764.0,3813.37873
102764.01,103159.76,102565.63,102698.24,2204.40307
102698.25,102920.0,102260.0,102280.62,1591.37326
102280.62,102672.84,102237.79,102566.91,1395.71099
102566.91,103295.99,102452.95,102846.15,2215.64476
102846.16,103250.0,102684.73,102753.9,1851.85906
102753.91,103550.0,102280.0,103507.99,3124.41507
103508.0,103540.0,100925.97,101292.01,8058.89896
101292.0,101999.0,100568.02,101037.51,4508.84935
101037.5,101356.0,100533.41,101282.36,2414.13279
101282.37,101521.14,100172.67,100179.24,3771.1155
100179.24,100932.0,98599.36,99028.0,4094.54231
99028.01,99424.0,97888.0,99072.84,5619.97633
99072.84,99479.72,98801.93,98908.02,1883.42416
98908.01,99040.0,90500.0,96589.04,14364.88865
96589.03,97457.55,95340.0,96945.63,4167.05397
96945.63,97757.51,95981.72,97551.99,3693.49758
97551.99,98828.7,97109.68,98118.38,3073.99532
98118.38,98161.07,97473.68,97589.74,1855.59169
97589.75,97752.14,97186.27,97735.29,1879.69228
97735.29,97972.85,97370.19,97877.5,917.85636
97877.51,98266.66,97633.26,97864.01,1012.8073
97864.02,98275.9,97755.09,98079.96,1155.86623
98079.97,98288.0,97759.74,98138.54,1513.64496
98138.53,98705.23,98013.93,98345.38,1621.63385
98345.38,98542.33,97927.22,98000.0,1586.98865
98000.0,98186.0,97622.86,98124.78,1357.01704
98124.79,98320.0,97812.42,98069.62,942.87343
98069.61,98382.36,97512.26,97636.29,1273.05657
97638.55,98913.46,97512.26,98591.99,2422.42538
98591.99,99483.81,98346.19,99481.69,3056.5731
99481.68,99483.81,98568.82,99309.99,2616.12535
99310.0,99500.0,98762.6,99004.07,1589.18851
99004.06,101250.0,98882.58,100844.05,3287.63064
100844.06,101766.48,100588.23,101363.95,3318.42583
101363.95,101799.0,101120.16,101439.99,1457.11119
101439.99,101898.99,101056.0,101360.0,1587.73777
101360.0,101449.99,100290.9,100372.01,1134.08609
100372.01,100707.37,100357.68,100504.0,695.79652
100504.0,100573.99,99053.03,99740.84,1999.91146
99740.84,100406.15,99529.41,100272.01,912.55455
100272.01,100428.0,99824.62,100044.31,666.65588
100044.31,100169.42,99868.0,99930.01,423.24483
99930.01,99930.01,99285.71,99299.63,800.94309
99299.64,99666.31,99025.01,99494.57,859.54997
99494.58,99643.96,98844.0,99155.98,909.81086
99155.99,99393.6,99060.12,99336.27,808.71363
99336.28,99494.19,99108.0,99405.2,675.92852
99405.2,99561.44,99260.0,99414.76,498.53222
99414.76,99821.83,99414.75,99676.48,558.38011
99676.48,99708.43,99440.0,99529.5,795.39219
99529.5,99750.0,99421.53,99620.0,437.99027
99620.0,99703.55,99364.0,99426.87,421.89864
99426.88,99518.75,99304.0,99350.0,495.32597
99350.0,99779.34,99036.01,99465.3,738.05732
99465.3,99800.0,99336.0,99756.01,753.80096
99756.0,99799.99,99476.62,99621.56,503.9181
99621.57,99717.8,99460.37,99631.97,416.16617
99631.98,100263.64,99582.35,100123.32,722.0258
100123.32,100262.35,99920.31,100077.45,615.47471
100077.45,100380.72,100077.45,100313.57,439.41032
100313.57,100439.18,99700.0,99869.8,527.22024
99869.81,100046.92,99595.11,99595.11,408.98144
99595.12,100259.0,99595.11,99831.99,541.97011
99831.99,99978.38,99632.28,99978.38,384.70173
99978.38,100128.0,99669.01,99848.36,390.67541
99848.35,100328.88,99750.17,100146.9,590.34251
100146.91,100260.0,99912.0,99934.82,322.49487
99934.83,100030.0,99694.66,99756.01,483.49842
99756.0,99783.56,99370.0,99534.26,431.31034
99534.26,99803.32,99336.0,99675.96,397.06249
99675.97,99863.35,99632.61,99675.11,278.48465
99675.11,99687.85,98964.0,98980.01,668.22137
98980.02,99300.0,98657.7,98884.02,890.41696
98884.03,99409.02,98876.0,99249.22,525.53622
99249.21,99844.28,99124.01,99701.16,473.22138
99701.17,100200.0,99452.0,99922.48,766.06693
99922.49,100500.0,99803.8,100408.8,993.73135
100408.79,100426.1,99724.75,99726.73,784.39963
99726.72,99964.63,99357.16,99912.01,844.24534
99912.01,100142.85,99733.15,99832.96,648.81492
99832.97,100000.0,99628.01,99943.98,477.73217
99943.99,100016.0,99563.83,99660.98,561.37841
99660.99,100198.0,99480.0,100100.98,531.70789
100100.99,100156.0,99800.0,99800.01,402.06692
99800.01,100058.83,99736.06,100026.97,359.99203
100026.98,100274.44,99879.21,100220.01,504.28845
100220.01,101351.0,100088.98,101109.59,1902.60649
101109.6,101215.93,99347.98,99656.36,2258.99758
99656.36,99863.99,99390.0,99528.54,823.51766
99528.55,99721.56,99009.73,99195.89,1413.47378
99195.89,99350.45,98432.18,99090.84,1635.58345
99090.84,99459.61,98767.54,99427.99,1121.55117
99428.0,99554.89,99324.0,99435.87,828.28925
99435.87,99475.99,98856.02,99044.64,742.40929
99044.64,99729.88,98328.0,99576.51,1948.804
99576.51,99679.71,98808.0,98901.15,1450.14652
98901.15,99099.99,98406.08,98406.08,1562.66715
98406.08,98770.11,98272.04,98714.52,1334.96471
98714.52,98714.52,98035.57,98088.47,1407.15762
98088.47,98627.7,97948.01,98601.05,1508.07381
98601.05,99211.58,98237.03,99004.03,1460.24803
99004.03,100390.0,98856.0,100156.26,2487.20504
100156.26,100421.8,97508.58,97812.0,5110.07575
97812.0,98398.0,97460.0,97844.06,2642.96173
97844.06,98240.0,97350.0,97368.04,1542.83473
97368.05,98260.0,97365.48,97776.66,1546.89958
97776.65,97776.66,97000.0,97070.32,1913.69602
97070.33,97330.49,96111.0,96252.01,3713.47796
96252.0,97572.52,94150.05,96892.0,8232.45482
96892.0,97381.47,94837.42,96984.01,5598.2857
96984.0,97533.14,96700.46,97276.47,1665.3406
97276.48,98138.0,97000.0,97867.91,1941.40264
97867.91,98058.5,97467.8,97946.0,1095.21618
97946.0,97946.01,96614.27,96660.01,1804.43021
96660.0,96947.26,95565.41,96931.99,3126.85208
96931.99,97132.45,95900.0,97031.97,1630.90831
97031.98,97051.99,96520.49,96941.99,1054.45271
96941.99,97519.2,96810.85,97464.6,1222.41402
97464.6,97502.74,96908.0,97196.44,943.52763
97196.44,97547.52,96938.19,97385.72,866.37002
97385.72,97680.0,97224.79,97489.1,851.77822
97489.1,97862.43,97489.09,97687.5,947.81939
97687.5,97937.5,97444.42,97722.52,1066.94048
97722.53,97841.1,96864.04,97161.5,1548.27714
97161.5,97929.99,97128.0,97738.36,1701.94365
97738.35,98270.0,97140.0,97820.01,3526.12099
97820.01,98113.68,95555.0,95658.79,4812.98677
95658.79,96500.0,94508.69,96319.77,7543.54551
96319.76,96391.17,94401.76,94484.01,5401.7541
94484.01,95524.0,94256.54,95132.03,2558.43561
95132.04,96171.14,94980.27,95856.5,1778.37842
95856.5,96700.0,95616.0,96434.76,1949.38081
96434.75,97200.7,96382.35,96858.0,2026.89962
96858.0,97099.49,96587.43,96849.44,1109.33596
96849.45,97128.62,96402.7,96593.0,1199.51886
96593.0,96842.42,95816.36,96412.61,1676.16419
96412.61,96635.79,95658.24,95752.02,1661.31944
95752.02,97444.44,95677.96,97207.29,1684.35094
97207.29,97625.76,97128.24,97398.43,1079.97914
97398.42,97600.0,97181.7,97546.96,1071.82464
97546.97,97700.0,97300.8,97495.19,581.0697
97495.2,97765.77,97391.4,97689.57,482.35697
97689.57,97790.36,97248.87,97334.6,747.3797
97334.59,98472.57,97316.78,98109.9,1557.01346
98109.9,98171.35,97757.44,97999.99,778.4462
98000.0,98301.17,97862.66,98214.29,779.21065
98214.29,98450.0,98137.09,98292.61,800.38789
98292.61,98493.04,98164.02,98236.0,775.58074
98236.0,98865.47,98072.33,98736.86,1875.90205
98736.86,99539.29,98369.82,99515.98,2230.1931
99515.99,100800.0,99414.72,100361.64,5764.6058
100361.64,101090.9,100295.61,100575.99,2950.52479
100576.0,100982.07,99660.15,99781.9,2298.27737
99781.89,100786.3,99608.23,100388.71,2207.59419
100388.72,101141.01,100388.71,101122.71,1758.39622
101122.71,101674.72,101024.75,101271.56,2068.71914
101271.57,101536.7,100866.42,101520.12,1152.9581
101520.13,101888.0,101180.63,101209.74,1098.87478
101209.74,101500.0,101068.25,101125.0,672.65371
101125.0,101200.0,100559.71,100772.46,970.26535
100772.47,100861.98,100331.61,100496.3,1065.71101
100496.3,101824.77,100496.3,101824.76,1067.28192
101824.77,101829.0,100792.0,101025.87,1481.01937
101025.88,101191.85,100572.0,100675.7,877.84617
100675.7,101136.92,100617.64,100618.86,1063.06897
100618.87,100701.24,100402.82,100584.37,548.35286
100584.37,100828.16,100496.47,100499.99,528.75796
100499.99,101049.36,100470.58,100980.0,703.4733
100979.99,101126.54,100794.11,100814.07,604.85218
100814.06,100814.07,100473.14,100579.44,620.99851
100579.44,100637.97,100178.32,100358.42,663.75995
100358.42,100944.0,100348.35,100828.0,783.19887
100828.0,101545.78,100540.74,100911.99,1810.00915
100912.0,101749.74,100629.41,101702.04,2588.59757
101702.04,101861.6,100700.07,101797.14,2345.92427
101797.14,102540.0,101462.49,101462.49,3118.04465
101462.49,101700.0,101227.27,101617.65,1046.05464
101617.64,101657.75,100831.0,100857.59,907.96892
100857.59,101052.77,99311.64,99481.32,2862.5031
99481.33,100464.73,99465.33,100028.01,1571.02583
100028.02,100109.09,99700.0,99760.01,764.0716
99760.01,100476.19,99513.0,100444.0,803.02299
100444.0,100476.0,99879.38,100004.29,436.27831
100004.29,100356.85,99939.85,100083.21,501.95354
100083.21,100140.0,99210.53,99323.94,996.85798
99323.94,99675.66,99205.0,99484.99,1138.64214
99484.99,99793.5,99484.98,99729.09,532.23358
99729.09,100054.91,99652.0,100000.46,531.66419
100000.46,100172.0,99850.35,99890.0,430.05413
99889.99,100092.0,99700.0,99700.0,483.54224
99700.0,100225.52,99500.0,100130.0,1277.18261
100130.01,100361.93,99896.0,100272.0,562.17584
100271.99,100340.0,99904.43,100100.0,499.52207
100100.0,100550.0,99913.51,100457.62,520.33241
100457.62,100789.0,100314.19,100353.37,678.01774
100353.37,100470.59,100142.11,100299.85,462.58738
100299.85,100527.91,99936.25,100284.35,605.47063
100284.36,101018.12,100220.92,101018.12,988.71208
101018.12,101375.26,99700.0,99873.16,2338.34375
99873.16,101272.73,99800.0,100988.01,1964.84991
100988.02,101777.75,100780.01,101737.89,1575.29189
101737.88,101895.26,101293.14,101495.91,1655.90604
101495.92,101617.65,101205.88,101462.34,980.79695
101462.34,101879.98,101227.97,101680.0,1230.46768
101680.01,101691.46,101250.09,101303.64,699.51818
101303.63,101407.99,101090.9,101227.28,406.27702
101227.28,101529.42,101139.88,101424.25,843.63925
101424.24,101519.42,101148.35,101301.07,468.18694
101301.07,102650.0,101301.07,102145.28,2528.31652
102145.28,102279.43,101668.45,102032.61,698.88108
102032.61,102344.0,102022.39,102088.0,406.92709
102088.0,102138.0,101590.9,101681.81,636.87362
101681.82,101816.71,101632.0,101722.8,439.71251
101722.79,102000.0,101690.37,101906.05,572.18592
101906.06,101923.99,101596.43,101824.0,706.73681
101824.0,101863.64,101578.58,101803.03,319.99027
101803.04,101803.04,101478.05,101551.28,327.22429
101551.29,101602.31,101321.0,101550.58,371.42714
101550.59,101697.5,101464.92,101583.99,227.39658
101584.0,101647.06,101241.26,101297.96,590.74082
101297.96,101411.63,100826.38,101170.05,1220.28333
101170.04,101536.0,101163.64,101434.3,526.12869
101434.3,101742.43,101342.71,101625.12,400.83121
101625.12,101650.77,101420.01,101650.76,412.87893
101650.77,101737.7,100860.0,100988.0,798.14281
100988.01,101175.75,100831.63,100895.98,659.88076
100895.99,101411.77,100872.38,101313.54,442.94587
101313.54,101409.92,100609.41,100760.0,528.13263
100760.0,101187.03,100760.0,101074.68,300.55759
101074.68,101259.25,100895.53,101117.63,292.13848
101117.64,101499.08,101045.45,101420.0,315.18337
101420.0,101558.83,101237.14,101442.42,313.78863
101442.41,102196.97,101424.01,102134.48,1458.80477
102134.48,102155.28,101775.88,101831.15,728.33298
101831.16,101931.73,101722.31,101733.82,216.32352
101733.83,102850.0,101733.82,102366.17,1788.48948
102366.17,102511.81,102107.92,102159.29,485.39491
102159.29,102169.9,101759.8,101759.8,417.41142
101759.81,101941.18,101534.01,101732.09,399.71077
101732.09,102015.16,101581.07,102015.15,434.85636
102015.15,102270.95,101919.6,102264.34,361.99787
102264.34,102450.22,102147.58,102280.0,390.62989
102280.01,102691.01,102228.01,102671.44,613.11003
102671.44,103359.97,102533.33,102946.54,2308.19851
102946.55,102987.43,102473.01,102784.65,917.26646
102784.65,103061.88,102622.99,102994.37,988.69088
102994.37,103039.99,102704.0,102704.01,704.04111
102704.0,103490.0,102583.65,103127.08,1092.30198
103127.08,103368.19,102978.93,103164.0,493.45924
103164.01,103358.89,102984.58,103204.0,381.5582
103203.99,103455.0,103178.47,103252.95,474.6008
103252.96,103404.16,103066.67,103144.83,421.52166
103144.83,103197.67,102634.25,102859.06,733.51731
102859.05,103385.8,102621.5,103277.32,752.53486
103277.31,105250.0,103246.07,104463.99,5352.380135
104463.99,106648.0,104324.5,105444.95,4439.214326
105444.95,105591.58,104979.39,105531.99,1469.85302
105532.0,105640.0,104446.28,104585.32,1719.94162
104585.32,105000.0,104259.48,104582.28,1174.83928
104582.28,104805.22,104469.89,104686.15,650.79766
104686.15,105064.0,104482.46,105028.0,781.51923
105028.01,105373.76,104956.0,105149.98,971.06116
105149.98,105420.76,104900.0,104992.79,679.89461
104992.79,105016.85,104505.22,104535.44,713.40126
104535.44,104942.48,104500.46,104676.72,767.27443
