1731924000000,91710.59000000,92016.00000000,91680.00000000,91769.42000000,1099.18688000,1731927599999,100987794.13159000,185757,505.65892000,46465334.31238760,0
1731927600000,91769.43000000,91816.01000000,90051.10000000,90275.13000000,3079.76212000,1731931199999,279810918.12576000,453341,1378.76165000,125274467.43956600,0
1731931200000,90275.13000000,90757.58000000,90100.50000000,90517.13000000,1724.96027000,1731934799999,156101659.29728200,263667,801.68875000,72538084.25754970,0
1731934800000,90517.14000000,90595.98000000,89376.90000000,89502.23000000,2600.74405000,1731938399999,233561387.77262500,383233,1113.22837000,99954236.46621660,0
1731938400000,89502.23000000,91053.58000000,89436.29000000,90308.01000000,3049.73206000,1731941999999,275325652.82286000,451637,1620.13024000,146272520.94777200,0
1731942000000,90308.00000000,92594.00000000,90242.61000000,92309.51000000,5498.53658000,1731945599999,503831120.20157700,561007,3247.87368000,297505617.33793100,0
1731945600000,92309.51000000,92584.95000000,91121.23000000,91403.12000000,3213.18996000,1731949199999,295267528.40966600,465519,1583.38785000,145557250.62413200,0
1731949200000,91403.12000000,92149.85000000,90904.25000000,91564.69000000,2525.68968000,1731952799999,231110046.59701500,377081,1331.76058000,121871070.55639700,0
1731952800000,91564.69000000,91660.90000000,90100.00000000,90356.80000000,2030.63341000,1731956399999,184546593.95898200,356859,938.81512000,85272483.65980670,0
1731956400000,90356.80000000,90640.00000000,89667.66000000,90608.26000000,2185.28321000,1731959999999,196847303.16983500,383991,966.13671000,87042245.75519270,0
1731960000000,90608.26000000,91924.04000000,90412.00000000,91473.42000000,3550.12502000,1731963599999,324400234.19453400,457774,1829.54128000,167203818.23080900,0
1731963600000,91473.43000000,91980.00000000,91144.08000000,91276.33000000,1649.50066000,1731967199999,151195423.45933000,226527,883.07851000,80944247.41958950,0
1731967200000,91276.33000000,91461.01000000,91001.00000000,91148.02000000,848.76047000,1731970799999,77452500.86690370,103431,507.46821000,46309844.57803630,0
1731970800000,91148.02000000,91220.00000000,90224.02000000,90464.08000000,1548.38508000,1731974399999,140260531.80374100,223315,774.96894000,70199439.27480230,0
1731974400000,90464.07000000,91228.58000000,90357.00000000,91042.94000000,1152.06439000,1731977999999,104509830.02741300,176262,695.51421000,63099917.89915550,0
1731978000000,91042.95000000,91241.46000000,90616.00000000,90714.26000000,692.68474000,1731981599999,62993597.93773180,136859,317.11870000,28846902.48098520,0
1731981600000,90714.27000000,91271.65000000,90702.73000000,91236.00000000,895.46765000,1731985199999,81576746.97979240,115961,470.05079000,42822136.36267300,0
1731985200000,91236.00000000,91529.00000000,91163.90000000,91428.00000000,835.04934000,1731988799999,76287676.77640110,110512,467.43654000,42709269.34876730,0
1731988800000,91428.00000000,91816.28000000,91248.01000000,91528.00000000,1005.54690000,1731992399999,92025639.04547610,141302,508.53787000,46552497.07713590,0
1731992400000,91528.00000000,91891.80000000,91238.09000000,91877.00000000,968.00577000,1731995999999,88637125.50437280,108267,501.17451000,45896694.04011260,0
1731996000000,91877.00000000,91980.00000000,91598.50000000,91959.11000000,951.70937000,1731999599999,87382890.75921850,120901,473.04061000,43437018.87188040,0
1731999600000,91959.11000000,92000.00000000,91600.00000000,91620.01000000,968.54265000,1732003199999,88935255.09312210,105126,387.56373000,35593233.69239020,0
1732003200000,91620.00000000,91781.00000000,91400.03000000,91780.99000000,766.04140000,1732006799999,70179627.92886570,109748,368.19716000,33735829.73689730,0
1732006800000,91780.99000000,91950.00000000,91200.00000000,91694.38000000,1510.11782000,1732010399999,138147706.85743800,191570,806.75546000,73818161.70798880,0
1732010400000,91694.37000000,91916.24000000,91485.04000000,91750.77000000,780.59382000,1732013999999,71585846.64651690,193823,382.94851000,35120499.55679150,0
1732014000000,91750.78000000,91842.89000000,91524.00000000,91652.02000000,674.19361000,1732017599999,61806570.38262580,125489,410.71547000,37651048.28580500,0
1732017600000,91652.01000000,92500.00000000,91652.01000000,92467.99000000,3004.42435000,1732021199999,277042518.96576400,242372,1775.93611000,163731921.81171700,0
1732021200000,92467.99000000,92788.00000000,91044.15000000,91142.28000000,4201.52317000,1732024799999,386733201.54743800,466190,2148.96425000,197950690.24591900,0
1732024800000,91142.27000000,92381.00000000,90975.80000000,91824.00000000,3721.67107000,1732028399999,340874682.77765700,535025,1737.77350000,159207069.80556700,0
1732028400000,91824.00000000,92446.00000000,91500.00000000,92391.99000000,2896.00963000,1732031999999,266570786.84081500,413357,1493.32068000,137501208.66567000,0
1732032000000,92391.99000000,92628.90000000,92147.12000000,92553.79000000,1569.18552000,1732035599999,145016238.64562600,240807,765.12708000,70719676.36940870,0
1732035600000,92553.78000000,93265.80000000,92339.26000000,92853.76000000,3497.84889000,1732039199999,324668167.08717700,348956,2153.18526000,199890796.33173000,0
1732039200000,92853.75000000,93856.00000000,92711.50000000,93646.15000000,4048.37561000,1732042799999,378328083.87846500,466387,2081.25076400,194519875.22634400,0
1732042800000,93646.16000000,93905.51000000,93060.00000000,93227.87000000,2335.36728000,1732046399999,218425900.99317100,325061,1034.61779000,96779042.63529310,0
1732046400000,93227.87000000,93571.08000000,92165.05000000,92458.00000000,2443.65539000,1732049999999,227104272.57522600,343405,1070.79686000,99537848.87328390,0
1732050000000,92457.99000000,92748.00000000,91800.00000000,92196.82000000,2004.44288000,1732053599999,184774167.40975900,283669,842.39160000,77648806.85092380,0
1732053600000,92196.82000000,92424.25000000,91320.00000000,91826.19000000,1602.60407000,1732057199999,147125995.12730400,191328,641.52511000,58912087.71626900,0
1732057200000,91826.19000000,92333.77000000,91585.30000000,92310.79000000,1134.92150000,1732060799999,104375973.06223800,155412,593.91016000,54619404.52346340,0
1732060800000,92310.80000000,92418.68000000,92000.00000000,92044.19000000,764.92352000,1732064399999,70524056.20298570,132271,346.84783000,31978466.72821550,0
1732064400000,92044.18000000,92284.53000000,91720.00000000,91976.79000000,1087.89177000,1732067999999,100026576.79448600,150691,462.48743000,42532236.12784660,0
1732068000000,91976.79000000,92028.74000000,91580.00000000,91748.00000000,902.70195000,1732071599999,82868798.12090230,158635,422.82508000,38814258.80076510,0
1732071600000,91748.00000000,92066.66000000,91500.00000000,92039.99000000,1340.70675000,1732075199999,123027344.76604300,163185,614.89203000,56452098.75189790,0
1732075200000,92039.99000000,92271.71000000,91850.00000000,92121.21000000,761.92254000,1732078799999,70182551.91985880,120039,406.70317000,37467306.00034250,0
1732078800000,92121.21000000,92516.00000000,91958.56000000,92505.47000000,752.93639000,1732082399999,69502439.73723880,111485,407.00678000,37574066.64256310,0
1732082400000,92505.47000000,92654.93000000,92352.59000000,92372.95000000,756.29573000,1732085999999,69988554.61132990,111963,365.02486000,33782168.25104830,0
1732086000000,92372.95000000,92851.09000000,92300.00000000,92850.38000000,1206.02389000,1732089599999,111769796.85872500,188554,696.67506000,64574254.16365660,0
1732089600000,92850.38000000,93333.33000000,92720.00000000,93200.00000000,1862.07171000,1732093199999,173307518.58616200,180686,1053.52103000,98059598.77950010,0
1732093200000,93200.00000000,93669.98000000,92970.00000000,93100.01000000,2098.04798000,1732096799999,195668105.15541900,191097,879.94541000,82086037.83973700,0
1732096800000,93100.01000000,93520.00000000,93009.98000000,93278.50000000,1040.10863000,1732100399999,97075897.73643470,166673,512.40605000,47823878.80612940,0
1732100400000,93278.50000000,93614.98000000,92808.00000000,93454.65000000,1216.52056000,1732103999999,113414999.73756100,261786,518.49805000,48343317.90890830,0
1732104000000,93454.65000000,93750.00000000,93314.49000000,93531.95000000,1707.24079000,1732107599999,159727352.11542400,362121,822.68066000,76975989.58153260,0
1732107600000,93531.95000000,94585.23000000,93531.94000000,94382.88000000,3912.45098200,1732111199999,368517475.56617200,539038,2137.51791200,201308217.53985700,0
